title,poet,dynasty,textual,translation
万里瞿塘月,杜甫,唐代,南飞有乌鹊，夜久落江边,有一只南飞的乌鹊，在月下盘旋良久，无枝可依，只好落在江边
万山潭作,孟浩然,唐代,垂钓坐磐石，水清心亦闲,我坐在潭边的石上垂钓，水清澈心境因此而悠闲
万山潭作,孟浩然,唐代,鱼行潭树下，猿挂岛藤间,鱼儿在树阴下游来游去，猿猴挂在枝上嬉戏打闹
万山潭作,孟浩然,唐代,游女昔解佩，传闻于此山,神女以玉佩相赠的故事，传说就发生在这座万山
万山潭作,孟浩然,唐代,求之不可得，沿月棹歌还,我既然无缘有如此奇遇，乘月色唱着歌荡桨而归
王充道送水仙花五十支,黄庭坚,宋代,凌波仙子生尘袜，水上轻盈步微月,凌波仙子的罗袜沾上了尘土，在水上轻盈地踏着微月
王充道送水仙花五十支,黄庭坚,宋代,是谁招此断肠魂，种作寒花寄愁绝,是谁招引来着断肠的惊魂，种成了寒花寄愁绝
王充道送水仙花五十支,黄庭坚,宋代,含香体素欲倾城，山矾是弟梅是兄,形体素洁、蕴含芳香欲倾城，山矾是她的弟弟梅是兄
王充道送水仙花五十支,黄庭坚,宋代,坐对真成被花恼，出门一笑大江横,我独坐相对真是个被花恼，出门一笑但见大江横
王冕好学,宋濂,明代,王冕者，诸暨人,王冕是诸暨县人
王冕好学,宋濂,明代,七八岁时，父命牧牛陇上，窃入学舍，听诸生诵书；听已，辄默记,"七八岁时,父亲叫他在田地上放牛,他偷偷地跑进学堂去听学生念书"
王冕好学,宋濂,明代,暮归，忘其牛,"听完以后,总是默默地记住"
王冕好学,宋濂,明代,或牵牛来责蹊田者,"傍晚回家,他把放牧的牛都忘记了，有人牵着牛来责骂他们家的牛践踏田地，踩坏了庄稼"
王冕好学,宋濂,明代,父怒，挞之，已而复如初,"王冕的父亲大怒,打了王冕一顿，事情过后,他仍是这样"
王冕好学,宋濂,明代,母曰：“儿痴如此，曷不听其所为,"他的母亲说:这孩子想读书这样入迷,何不由着他呢"
王冕好学,宋濂,明代,冕因去，依僧寺以居,"王冕从此以后就离开家,寄住在寺庙里"
王冕好学,宋濂,明代,夜潜出，坐佛膝上，执策映长明灯读之，琅琅达旦,"一到夜里,他就暗暗地走出来,坐在佛像的膝盖上,手里拿着书就借着佛像前长明灯的灯光诵读,书声琅琅一直读到天亮"
王冕好学,宋濂,明代,佛像多土偶，狞恶可怖；冕小儿，恬若不见,"佛像大多是泥塑的,一个个面目狰狞凶恶,令人害怕；王冕虽是小孩,却神色安然,好像没有看见似的"
王冕好学,宋濂,明代,"安阳韩性闻而异之,录为弟子,学遂为通儒","安阳的韩性听说以后对此感到很惊讶,收他做弟子,后来他成了大学问家"
王冕好学,宋濂,明代,性卒，门人事冕如事性,韩性死后，他的门人像侍奉韩性一样的侍奉王冕
王冕好学,宋濂,明代,时冕父已卒，即迎母入越城就养,那时王冕的父亲已死，王冕便将母亲带入越城供养
王冕好学,宋濂,明代,久之，母思还故里，冕买白牛驾母车，自被古冠服随车后,时间久了，母亲想念故乡，王冕就买了头白牛驾着母亲，自己穿戴着古式的帽子衣服跟随在车子后面
王冕好学,宋濂,明代,乡里儿竞遮道讪笑，冕亦笑,乡里的小孩都聚集在道两旁笑，王冕也笑
王孙游,谢朓,南北朝,绿草蔓如丝，杂树红英发,地上长满了如丝的绿草，树上开满了烂漫的红花，已是暮春时节了
王孙游,谢朓,南北朝,无论君不归，君归芳已歇,莫说你不回来，即使回来，春天也过去了
王孙圉论楚宝,佚名,先秦,王孙圉聘于晋，定公飨之,（楚国大夫）王孙圉在晋国访问，（晋国国王）定公设宴招待他，（晋国大夫）赵简子（佩带着能发出）鸣响的玉来和他相见，问王孙圉说：
王孙圉论楚宝,佚名,先秦,赵简子鸣玉以相，问于王孙圉曰：“楚之白珩犹在乎,楚国的白珩还在吗
王孙圉论楚宝,佚名,先秦,对曰：“然,（王孙圉）回答说：在
王孙圉论楚宝,佚名,先秦,简子曰：“其为宝也，几何矣,简子说：它是宝啊，价值多少啊
王孙圉论楚宝,佚名,先秦,曰：“未尝为宝,（王孙圉）说：没（将它）当成宝
王孙圉论楚宝,佚名,先秦,楚之所宝者，曰观射父，能作训辞，以行事于诸侯，使无以寡君为口实,楚国所当成宝的，叫观射父，他能发表（上乘的）训导和外交辞令，来和各诸侯国打交道，使我国国君不会有什么话柄
王孙圉论楚宝,佚名,先秦,又有左史倚相，能道训典，以叙百物，以朝夕献善败于寡君，使寡君无忘先王之业；又能上下说于鬼神，顺道其欲恶，使神无有怨痛于楚国,还有左史倚相，能够说出（先王）的训导和典章，陈述各种事物，朝夕将成败的经验和教训告诉国君，使国君不忘记先王的基业；还能上下取悦鬼神，顺应了解它们的好恶，使神不会对楚国有怨怼
王孙圉论楚宝,佚名,先秦,又有薮曰云，连徒洲，金、木、竹、箭之所生也，龟、珠、角、齿、皮、革、羽、毛，所以备赋，以戒不虞者也；所以共币帛，以宾享于诸侯者也,还有叫做云连徒洲的多草之湖，金属、木材、箭竹、箭杆所生产的地方啊，龟甲、珍珠、兽角、象牙、兽皮、犀牛皮、羽毛、牦牛尾，用于军备，来防备未料的患难；也用来供应钱财布匹，以馈赠给各诸侯们享用
王孙圉论楚宝,佚名,先秦,若诸侯之好币具，而导之以训辞，有不虞之备，而皇神相之，寡君其可以免罪于诸侯，而国民保焉,如果各诸侯对礼品感到满意，再加之贤相们的训导和外交辞令；有患难的防备，皇天神灵相辅佑，我国君王能够免于各诸侯国之罪责，国民也得到了保障
王孙圉论楚宝,佚名,先秦,此楚国之宝也,这才是楚国的宝贝
王孙圉论楚宝,佚名,先秦,若夫白珩，先王之玩也，何宝之焉,如果说到白珩，这只是先王的玩物，哪称得上是宝啊
王孙圉论楚宝,佚名,先秦,“圉闻国之宝，六而已：圣能制议百物，以辅相国家，则宝之；玉足以庇荫嘉谷，使无水旱之灾，则宝之；龟足以宪臧否，则宝之；珠足以御火灾，则宝之；金足以御兵乱，则宝之；山林薮泽足以备财用，则宝之,我（圉）听说所谓国家的宝，仅有六方面：圣贤能够掌握和评判万事万物，以辅佐国家的，就将他当做宝；足以庇护赐福使五谷丰登的宝玉，使（国家）没有水旱的灾难，就将它当做宝，足以（准确）布告福祸的龟壳，就将它当做宝；足以用来抵御火灾的珍珠，就将它当做宝；足以防御兵乱的金属，就将它当做宝；足以供给财政用度的山林湿地沼泽，就将它当做宝
王孙圉论楚宝,佚名,先秦,若夫哗嚣之美，楚虽蛮夷，不能宝也,喧哗吵闹的美玉吗，楚国虽然是野蛮偏远（的国家），不可能将它当做宝的
王元章倒枝梅画,徐渭,明代,皓态孤芳压俗姿，不堪复写拂云枝,白色梅花孤芳挺立使媚俗的百花相形见绌，却不能再画那枝枝向上插入云霄的画图
王元章倒枝梅画,徐渭,明代,从来万事嫌高格，莫怪梅花着地垂,自古以来的万事万物总把崇高的品格憎恶，所以不必奇怪画中的梅花倒挂着把身姿低俯
辋川别业,王维,唐代,不到东山向一年，归来才及种春田,没到东山已经将近一年，归来正好赶上耕种春田
辋川别业,王维,唐代,雨中草色绿堪染，水上桃花红欲然,细雨涤尘草色绿可染衣，水边桃花红艳如火将燃
辋川别业,王维,唐代,优娄比丘经论学，伛偻丈人乡里贤,从事经论学的有道高僧，年老伛偻了的超逸乡贤
辋川别业,王维,唐代,披衣倒屣且相见，相欢语笑衡门前,披衣倒屣出来和我相见，开怀谈笑站在柴门之前
辋川闲居赠裴秀才迪,王维,唐代,寒山转苍翠，秋水日潺湲,黄昏时寒冷的山野变得更加苍翠，秋水日夜缓缓流淌
辋川闲居赠裴秀才迪,王维,唐代,倚杖柴门外，临风听暮蝉,我拄着拐杖伫立在茅舍的门外，迎风细听着那暮蝉的吟唱
辋川闲居赠裴秀才迪,王维,唐代,渡头馀落日，墟里上孤烟,渡口一片寂静，只剩斜照的落日，村子里升起缕缕炊烟
辋川闲居赠裴秀才迪,王维,唐代,复值接舆醉，狂歌五柳前,又碰到狂放的裴迪喝醉了酒，在我面前唱歌
望洞庭,刘禹锡,唐代,湖光秋月两相和，潭面无风镜未磨,洞庭湖水色与月光互相辉映，湖面风平浪静，犹如未磨的铜镜
望洞庭,刘禹锡,唐代,遥望洞庭山水色，白银盘里一青螺,远远眺望洞庭湖山水苍翠如墨，好似白银盘里托着一枚青螺
望洞庭湖赠张丞相,孟浩然,唐代,八月湖水平，涵虚混太清,秋水胜涨，几乎与岸平，水天含混迷茫与天空浑然一体
望洞庭湖赠张丞相,孟浩然,唐代,气蒸云梦泽，波撼岳阳城,云梦大泽水气蒸腾白白茫茫，波涛汹涌似乎把岳阳城撼动
望洞庭湖赠张丞相,孟浩然,唐代,欲济无舟楫，端居耻圣明,我想渡水苦于找不到船与桨，圣明时代闲居委实羞愧难容
望洞庭湖赠张丞相,孟浩然,唐代,坐观垂钓者，徒有羡鱼情,闲坐观看别人辛勤临河垂钓，只能白白羡慕被钓上来的鱼
望海潮·洛阳怀古,秦观,宋代,梅英疏淡，冰澌溶泄，东风暗换年华,梅花稀疏，色彩轻淡，冰雪正在消融，春风吹拂暗暗换了年华
望海潮·洛阳怀古,秦观,宋代,金谷俊游，铜驼巷陌，新晴细履平沙,想昔日金谷胜游的园景，铜驼街巷的繁华，趁新晴漫步在雨后平沙
望海潮·洛阳怀古,秦观,宋代,长记误随车，正絮翻蝶舞，芳思交加,总记得曾误追了人家香车，正是柳絮翻飞蝴蝶翩舞，引得春思缭乱交加
望海潮·洛阳怀古,秦观,宋代,柳下桃蹊，乱分春色到人家,柳荫下桃花小径，乱纷纷将春色送到万户千家
望海潮·洛阳怀古,秦观,宋代,西园夜饮鸣笳,西园夜里宴饮，乐工们吹奏起胡笳
望海潮·洛阳怀古,秦观,宋代,有华灯碍月，飞盖妨花,缤纷高挂的华灯遮掩了月色，飞驰的车盖碰损了繁花
望海潮·洛阳怀古,秦观,宋代,兰苑未空，行人渐老，重来是事堪嗟,花园尚未凋残，游子却渐生霜发，重来旧地事事感慨吁嗟
望海潮·洛阳怀古,秦观,宋代,烟暝酒旗斜,暮霭里一面酒旗斜挂
望海潮·洛阳怀古,秦观,宋代,但倚楼极目，时见栖鸦,空倚楼纵目远眺，时而看见栖树归鸦
望海潮·洛阳怀古,秦观,宋代,无奈归心，暗随流水到天涯,见此情景，我油然而生归隐之心，神思已暗自随着流水奔到天涯
望海潮·自题小影,谭嗣同,清代,曾经沧海，又来沙漠，四千里外关河，骨相空谈，肠轮自转，回头十八年过,曾经走南闯北，如今又一次来到西北，路途中经历了众多山河关隘，人的形体相貌决定不了命运，内心的悲痛和忧思不能用言语来描述，回头一想十八年已经过去
望海潮·自题小影,谭嗣同,清代,春梦醒来么,从春梦中还能醒来么
望海潮·自题小影,谭嗣同,清代,对春帆细雨，独自吟哦,细雨滋润万物，春风鼓荡船帆，小影中的我，在这充满生机与希望的季节，独自吟哦
望海潮·自题小影,谭嗣同,清代,惟有瓶花，数枝相伴不须多,只剩下瓶花，数枝已经足够了
望海潮·自题小影,谭嗣同,清代,寒江才脱渔蓑，剩风尘面貌，自看如何,刚由湖湘之地来到这里，饱经风霜，揽镜自照，但见满面风尘
望海潮·自题小影,谭嗣同,清代,鉴不因人，形还问影，岂缘醉后颜酡,镜子不会随人的意愿，感到自己形貌变化之大，难道是我醉酒后发红的脸色只是形貌发生变化吗
望海潮·自题小影,谭嗣同,清代,拔剑欲高歌，有几根侠骨，禁得揉搓,拔出锋利的宝剑想要高声歌唱，有多少侠义之骨，经得起揉搓
望海潮·自题小影,谭嗣同,清代,忽说此人是我，睁眼细瞧科,说的这个人是我，睁眼细看难以相信
望海楼,米芾,宋代,云间铁瓮近青天，缥缈飞楼百尺连,高耸入云的铁瓮城已近青天，凌云的缥缈高楼似与天相连
望海楼,米芾,宋代,三峡江声流笔底，六朝帆影落樽前,三峡的江声似乎流入我笔底，六朝的帆影好像映落我杯前
望海楼,米芾,宋代,几番画角催红日，无事沧州起白烟,几番呜咽的画角催落着红日，远处幽静的沧洲袅起了白烟
望海楼,米芾,宋代,忽忆赏心何处是,忽忆起赏心美景究竟在何处
望海楼,米芾,宋代,春风秋月两茫然,往事如烟那春风秋月已茫然
望海楼晚景·横风吹雨入楼斜,苏轼,宋代,横风吹雨入楼斜，壮观应须好句夸,大风吹打雨水斜着飘进望海楼，壮丽的景观应该用华美的辞句来夸赞
望海楼晚景·横风吹雨入楼斜,苏轼,宋代,雨过潮平江海碧，电光时掣紫金蛇,风雨过后潮水平静江海碧澄，时时闪过的电光形成紫金般的龙蛇
望黄鹤楼,李白,唐代,东望黄鹤山，雄雄半空出,向东眺望黄鹤山，只见黄鹤山威势雄伟横出于半空之中
望黄鹤楼,李白,唐代,四面生白云，中峰倚红日,山的四面环绕着白云，中间的山峰托春天上的太阳
望黄鹤楼,李白,唐代,岩峦行穹跨，峰嶂亦冥密,山峦峭立高跨于空中，高峻的上峰深幽邃密
望黄鹤楼,李白,唐代,颇闻列仙人，于此学飞术,多次听说过许多仙人在这里学习飞身升天之术
望黄鹤楼,李白,唐代,一朝向蓬海，千载空石室,一朝成仙飞间蓬莱仙境，流下的石室千年以来空空荡荡
望黄鹤楼,李白,唐代,金灶生烟埃，玉潭秘清谧,丹灶早已生出尘埃，清澈的水潭也早已寂静无声，失去了先前的生气
望黄鹤楼,李白,唐代,地古遗草木，庭寒老芝术,地宅荒古长满了杂草，庭中苦寒，芝术之类的药草皆已老去
望黄鹤楼,李白,唐代,蹇予羡攀跻，因欲保闲逸,我很想登临此山，借以保有我的闲逸之致
望黄鹤楼,李白,唐代,观奇遍诸岳，兹岭不可匹,观览奇异遍及各个名山，所见却都不能与这座山匹敌
望黄鹤楼,李白,唐代,结心寄青松，永悟客情毕,我寄心于山上青松，由此悟认不再会有客旅情怀了
望江东·江水西头隔烟树,黄庭坚,宋代,江水西头隔烟树，望不见、江东路,站在西岸向东岸眺望，视线被如烟似雾的树林隔断，看不到江东路上走来的情人
望江东·江水西头隔烟树,黄庭坚,宋代,思量只有梦来去，更不怕、江阑住,我想只有在梦中往来相会，才不怕被江水阻拦
望江东·江水西头隔烟树,黄庭坚,宋代,灯前写了书无数，算没个、人传与,灯下写了无数封情书，但想来想去找不到传递的人
望江东·江水西头隔烟树,黄庭坚,宋代,直饶寻得雁分付，又还是、秋将暮,即使想托付鸿雁传信，可是已是秋末了，时间太晚了
望江南·超然台作,苏轼,宋代,春未老，风细柳斜斜,春天还没有过去，微风细细，柳枝斜斜随之起舞
望江南·超然台作,苏轼,宋代,试上超然台上看，半壕春水一城花,登上超然台远远眺望，护城河只半满的春水微微闪动，城内则是缤纷竞放的春花
望江南·超然台作,苏轼,宋代,烟雨暗千家,更远处，家家瓦房均在雨影之中
望江南·超然台作,苏轼,宋代,寒食后，酒醒却咨嗟,寒食节过后，酒醒反而因思乡而叹息不已，只得自我安慰
望江南·超然台作,苏轼,宋代,休对故人思故国，且将新火试新茶，诗酒趁年华,不要在老朋友面前思念故乡了，姑且点上新火来烹煮一杯刚采的新茶，作诗醉酒都要趁年华尚在啊
望江南·暮春,苏轼,宋代,春已老，春服几时成,春已归去，春衣几时制成
望江南·暮春,苏轼,宋代,曲水浪低蕉叶稳，舞雩风软纻罗轻,小溪弯弯水缓浪低平，盏盏蕉叶杯儿水面稳稳行；舞雩坛上风轻轻，轻轻拂动轻柔纻罗衣襟
望江南·暮春,苏轼,宋代,酣咏乐升平,让我们尽情高歌欢舞，歌唱天下升平
望江南·暮春,苏轼,宋代,微雨过，何处不催耕,小雨才飘过，何处农家不催耕
望江南·暮春,苏轼,宋代,百舌无言桃李尽，柘林深处鹁鸪鸣,喧春的百舌鸟儿已无语，绚丽的桃李也已开过芬芳尽，那催春的布谷鸟啊，也早已飞进深深茂密的桑林
望江南·暮春,苏轼,宋代,春色属芜菁,春天啊一片春色，已嘱托根硕叶肥的芜菁
望江南·梳洗罢,温庭筠,唐代,梳洗罢，独倚望江楼,梳洗完毕，独自一人登上望江楼，倚靠着楼柱凝望着滔滔江面
望江南·梳洗罢,温庭筠,唐代,过尽千帆皆不是，斜晖脉脉水悠悠,上千艘船过去了，所盼望的人都没有出现
望江南·梳洗罢,温庭筠,唐代,肠断白蘋洲,太阳的余晖脉脉地洒在江面上，江水慢慢地流着，思念的柔肠萦绕在那片白蘋洲上
望江南·闲梦远,李煜,五代,闲梦远，南国正芳春,闲梦悠远，南国春光正好
望江南·闲梦远,李煜,五代,船上管弦江面渌，满城飞絮辊轻尘,船上管弦声不绝于耳，江水一片碧绿，满城柳絮纷飞，淡淡尘烟滚滚
望江南·闲梦远,李煜,五代,忙杀看花人,忙坏了看花的人们
望江南·闲梦远,李煜,五代,闲梦远，南国正清秋,闲梦幽远，南唐故国正值秋高气爽的清秋
望江南·闲梦远,李煜,五代,千里江山寒色远，芦花深处泊孤舟，笛在月明楼,辽阔无际的江山笼罩着一片淡淡的秋色，美丽的芦花深处横着一叶孤舟，悠扬的笛声回荡在洒满月光的高楼
望江南·咏弦月,纳兰性德,清代,初八月，半镜上青霄,初八的月亮，如同半面妆镜，悬挂青空
望江南·咏弦月,纳兰性德,清代,斜倚画阑娇不语，暗移梅影过红桥，裙带北风飘,她斜靠在雕花的栏杆上娇媚不语，梅花的影子随着月光暗暗移过红桥，北风吹来，裙裾飘飘
望庐山瀑布,李白,唐代,日照香炉生紫烟，遥看瀑布挂前川,香炉峰在阳光的照射下生起紫色烟霞，远远望见瀑布似白色绢绸悬挂在山前
望庐山瀑布,李白,唐代,飞流直下三千尺，疑是银河落九天,高崖上飞腾直落的瀑布好像有几千尺，让人恍惚以为银河从天上泻落到人间
望庐山瀑布水二首,李白,唐代,西登香炉峰，南见瀑布水,从西面登上香炉峰，向南望见瀑布高挂在山前
望庐山瀑布水二首,李白,唐代,挂流三百丈，喷壑数十里,水流直下达三百丈，沿着山谷奔涌前行几十里
望庐山瀑布水二首,李白,唐代,欻如飞电来，隐若白虹起,速度快如风驰电掣，隐约之中宛如有白虹腾空
望庐山瀑布水二首,李白,唐代,初惊河汉落，半洒云天里,乍以为是银河从天上落下，弥漫飘洒在半空中
望庐山瀑布水二首,李白,唐代,仰观势转雄，壮哉造化功,仰观瀑布那气势真雄奇啊，这是神灵造化之功
望庐山瀑布水二首,李白,唐代,海风吹不断，江月照还空,再大的海风也吹不断，江上月光却能直透其中
望庐山瀑布水二首,李白,唐代,空中乱潈射，左右洗青壁,水流在空中任意飞溅，冲刷着两侧青色的石壁
望庐山瀑布水二首,李白,唐代,飞珠散轻霞，流沫沸穹石,飞腾的水珠散发彩色霞光，水沫在巨石上沸腾
望庐山瀑布水二首,李白,唐代,而我乐名山，对之心益闲,我本来就最爱游赏名山，面对此景心胸更宽广
望庐山瀑布水二首,李白,唐代,无论漱琼液，还得洗尘颜,不必像服琼浆一样成仙，此水已足以荡涤尘俗
望庐山瀑布水二首,李白,唐代,且谐宿所好，永愿辞人间,遁世归隐本是我夙愿，只想久居此地永辞人间
望庐山瀑布水二首,李白,唐代,日照香炉生紫烟，遥看瀑布挂前川,香炉峰在阳光的照射下生起紫色烟霞，远远望见瀑布似白色绢绸悬挂在山前
望庐山瀑布水二首,李白,唐代,飞流直下三千尺，疑是银河落九天,高崖上飞腾直落的瀑布好像有几千尺，让人恍惚以为银河从天上泻落到人间
望阙台,戚继光,明代,十年驱驰海色寒，孤臣于此望宸銮,在大海的寒波中，我同倭寇周旋已有十年之久；我站在这里，遥望着京城宫阙
望阙台,戚继光,明代,繁霜尽是心头血，洒向千峰秋叶丹,我的心血如同洒在千山万岭上的浓霜，把满山的秋叶都染红了
望山,贾岛,唐代,南山三十里，不见逾一旬,终南山三十里的景色，我差不多有十几天没见到了
望山,贾岛,唐代,冒雨时立望，望之如朋亲,冒着雨久站着凝望，看见你如同看见亲朋好友一样
望山,贾岛,唐代,虬龙一掬波，洗荡千万春,虬龙掬手扬波，人间万里春色如洗
望山,贾岛,唐代,日日雨不断，愁杀望山人,只是每天春雨不断，让爱山人心情发愁
望山,贾岛,唐代,天事不可长，劲风来如奔,阴暗的天气不会太久，虽然现在的狂风来的非常猛烈
望山,贾岛,唐代,阴霪一以扫，浩翠写国门,久雨新晴，坏心情一扫而光之后，终南山翠色欲流，如美景如画泻于一国之京城的长安
望山,贾岛,唐代,长安百万家，家家张屏新,如同在长安百万人家，家家门前张开一面新崭崭的屏风
望山,贾岛,唐代,谁家最好山，我愿为其邻,谁家的山最好看，我愿意成为他家的邻居
望天门山,李白,唐代,天门中断楚江开，碧水东流至此回,长江犹如巨斧劈开天门雄峰，碧绿江水东流到此回旋澎湃
望天门山,李白,唐代,两岸青山相对出，孤帆一片日边来,两岸青山对峙美景难分高下，遇见一叶孤舟悠悠来自天边
望湘人·春思,贺铸,宋代,厌莺声到枕，花气动帘，醉魂愁梦相半,讨厌那黄莺声传到枕边，心烦那鲜花芳香进到房间，它让我半醉半愁好梦难圆
望湘人·春思,贺铸,宋代,被惜余薰，带惊剩眼，几许伤春晚,锦被还留着她身体的余香，而我的腰带却又空了多眼，多少次伤春又到春晚
望湘人·春思,贺铸,宋代,泪竹痕鲜，佩兰香老，湘天浓暖,湘妃竹泪痕正鲜，春兰已花谢香散，湘中春暮天气温暖
望湘人·春思,贺铸,宋代,记小江、风月佳时，屡约非烟游伴,曾记得江上风清月明之时，我多次约她相伴游玩
望湘人·春思,贺铸,宋代,须信鸾弦易断，奈云和再鼓，曲终人远,想来琴弦最容易断，如今再把琴弹，一曲既终她就远去不返
望湘人·春思,贺铸,宋代,认罗袜无踪，旧处弄波清浅,要寻找她已无影无踪，旧游处只见江水清浅
望湘人·春思,贺铸,宋代,青翰棹舣，白苹洲畔,我把涂着青色的船靠岸，停在白蓣洲畔
望湘人·春思,贺铸,宋代,尽目临皋飞观，不解寄、一字相思，幸有归来双燕,整日里登楼极目远望，却不见她寄来一封书信，好在伴我的还有归来双燕
望雪,李世民,唐代,冻云宵遍岭，素雪晓凝华,夜晚严冬的阴云将山岭遮盖，清晨到处都是洁白的雪花
望雪,李世民,唐代,入牖千重碎，迎风一半斜,雪片飘进窗户后变成细碎的粉末，迎风飘舞，忽东忽西
望雪,李世民,唐代,不妆空散粉，无树独飘花,没人梳妆却飘洒下香粉，没有树林却偏偏飘来鲜花
望雪,李世民,唐代,萦空惭夕照，破彩谢晨霞,雪花亮光照彻天空，使黯淡的夕阳残照感到羞惭，五彩缤纷的朝霞也失去了光彩
望鹦鹉洲怀祢衡,李白,唐代,魏帝营八极，蚁观一祢衡,魏武帝治理的是整个天下，在他眼里，祢衡只是一只蚂蚁
望鹦鹉洲怀祢衡,李白,唐代,黄祖斗筲人，杀之受恶名,黄祖则是一个斗筲的小人，杀掉祢衡遭到千古的骂名
望鹦鹉洲怀祢衡,李白,唐代,吴江赋鹦鹉，落笔超群英,祢衡曾在吴江即席写作《鹦鹉赋》，落笔便压倒在座的群雄
望鹦鹉洲怀祢衡,李白,唐代,锵锵振金玉，句句欲飞鸣,字字铿锵如金玉，句句飞动似云龙
望鹦鹉洲怀祢衡,李白,唐代,鸷鹗啄孤凤，千春伤我情,不幸这只孤凤竟死在恶鹰的血爪下，这一千古悲剧使我伤情
望鹦鹉洲怀祢衡,李白,唐代,五岳起方寸，隐然讵可平,如同五岳在胸中，心中的起伏怎能平
望鹦鹉洲怀祢衡,李白,唐代,才高竟何施，寡识冒天刑,祢衡才高为什么得不到施展，只因见识短浅而丧失了性命
望鹦鹉洲怀祢衡,李白,唐代,至今芳洲上，兰蕙不忍生,就是因为他的孤芳自赏与刚傲，鹦鹉洲上至今不见兰蕙的踪影
望远行·绣帏睡起,柳永,宋代,绣帏睡起，残妆浅，无绪匀红补翠,从绣帏里睡醒起来，妆已残褪浅淡，却也无意重新打扮
望远行·绣帏睡起,柳永,宋代,藻井凝尘，金梯铺藓，寂寞凤楼十二,天花板尘埃积聚，金饰楼梯覆盖着苔藓，凤楼闺房十分的寂寞
望远行·绣帏睡起,柳永,宋代,风絮纷纷，烟芜苒苒，永日画阑，沈吟独倚,柳絮在空中纷纷飘落，烟雾中的草丛苒苒茂盛，整天独自倚栏深思
望远行·绣帏睡起,柳永,宋代,望远行，南陌春残悄归骑,遥望出远门的人，去洛阳的南面道路已是春天将尽，忧伤地盼望远人早归
望远行·绣帏睡起,柳永,宋代,凝睇，消遣离愁无计,只有凝望，而没有办法消除离别的忧愁
望远行·绣帏睡起,柳永,宋代,但暗掷、金钗买醉,只好暗自抛金沽酒痛饮
望远行·绣帏睡起,柳永,宋代,对好景、空饮香醪，争奈转添珠泪,面对良辰美酒，徒然独饮，无奈反倒增添眼泪，更加悲伤
望远行·绣帏睡起,柳永,宋代,待伊游冶归来，故故解放翠羽，轻裙重系，见纤腰，图信人憔悴,待你出游寻乐归来，故意解开外衣，又重新系上薄纱下裳，让你看看我瘦小的细腰，诚实的人那憔悴的模样
望月怀远,张九龄,唐代,海上生明月，天涯共此时,茫茫的海上升起一轮明月，此时你我都在天涯共相望
望月怀远,张九龄,唐代,情人怨遥夜，竟夕起相思,有情之人都怨恨月夜漫长，整夜里不眠而把亲人怀想
望月怀远,张九龄,唐代,灭烛怜光满，披衣觉露滋,熄灭蜡烛怜爱这满屋月光，我披衣徘徊深感夜露寒凉
望月怀远,张九龄,唐代,不堪盈手赠，还寝梦佳期,不能把美好的月色捧给你，只望能够与你相见在梦乡
望月有感,白居易,唐代,自河南经乱，关内阻饥，兄弟离散，各在一处,自从河南地区经历战乱，关内一带漕运受阻致使饥荒四起，我们兄弟也因此流离失散，各自在一处
望月有感,白居易,唐代,因望月有感，聊书所怀，寄上浮梁大兄、於潜七兄、乌江十五兄，兼示符离及下邽弟妹,因为看到月亮而有所感触，便随性写成诗一首来记录感想，寄给在浮梁的大哥、在於潜的七哥，在乌江的十五哥和在符离、下邽的弟弟妹妹们看
望月有感,白居易,唐代,时难年荒世业空，弟兄羁旅各西东,家业在灾年中荡然一空，兄弟分散各自你西我东
望月有感,白居易,唐代,田园寥落干戈后，骨肉流离道路中,战乱过后田园荒芜寥落，骨肉逃散在异乡道路中
望月有感,白居易,唐代,吊影分为千里雁，辞根散作九秋蓬,吊影伤情好像离群孤雁，漂泊无踪如断根的秋蓬
望月有感,白居易,唐代,共看明月应垂泪，一夜乡心五处同,同看明月都该伤心落泪，一夜思乡心情五地相同
望岳,杜甫,唐代,岱宗夫如何,巍峨的泰山，到底如何雄伟
望岳,杜甫,唐代,齐鲁青未了,走出齐鲁，依然可见那青青的峰顶
望岳,杜甫,唐代,造化钟神秀，阴阳割昏晓,神奇自然会聚了千种美景，山南山北分隔出清晨和黄昏
望岳,杜甫,唐代,荡胸生曾云，决眦入归鸟,层层白云，荡涤胸中沟壑；翩翩归鸟，飞入赏景眼圈
望岳,杜甫,唐代,会当凌绝顶，一览众山小,定要登上泰山顶峰，俯瞰群山，豪情满怀
望岳三首,杜甫,唐代,岱宗夫如何,泰山到底怎么样
望岳三首,杜甫,唐代,齐鲁青未了,在齐鲁大地上，那青翠的山色没有尽头
望岳三首,杜甫,唐代,造化钟神秀，阴阳割昏晓,大自然把神奇秀丽的景色都汇聚于泰山，山南和山北的天色被分割为一明一暗两部分
望岳三首,杜甫,唐代,荡胸生曾云，决眦入归鸟,冉冉升起的云霞荡涤我的心灵，睁大眼睛追踪那暮归的鸟儿隐入山林，眼角好像要裂开一样
望岳三首,杜甫,唐代,会当凌绝顶，一览众山小,一定要登上泰山的最高峰，俯瞰那众山，而众山在我眼中是多么的渺小
望岳三首,杜甫,唐代,西岳崚嶒竦处尊，诸峰罗立似儿孙,西岳高耸似一位德高望重的老人，群峰在其周围则像他的儿孙
望岳三首,杜甫,唐代,安得仙人九节杖，拄到玉女洗头盆,怎么才能求得仙人杖，拄着它登上华山去玉女祠呢
