poetryId,标题,诗文,翻译,朝代,诗人,标签
1782,长相思三首,长相思，在长安。络纬秋啼金井阑，微霜凄凄簟色寒。孤灯不明思欲绝，卷帷望月空长叹。美人如花隔云端。上有青冥之高天，下有渌水之波澜。天长路远魂飞苦，梦魂不到关山难。长相思，摧心肝。日色欲尽花含烟，月明欲素愁不眠。赵瑟初停凤凰柱，蜀琴欲奏鸳鸯弦。此曲有意无人传，愿随春风寄燕然。忆君迢迢隔青天。昔时横波目，今作流泪泉。不信妾肠断，归来看取明镜前。美人在时花满堂，美人去后花馀床。床中绣被卷不寝，至今三载闻余香。香亦竟不灭，人亦竟不来。相思黄叶落，白露湿青苔。,"日日夜夜地思念啊，我思念的人在长安。
秋夜里纺织娘在井栏啼鸣，微霜浸透了竹席分外清寒。
孤灯昏暗暗思情无限浓烈，卷起窗帘望明月仰天长叹。
亲爱的人相隔在九天云端。
上面有长空一片渺渺茫茫，下面有清水卷起万丈波澜。
天长地远日夜跋涉多艰苦，梦魂也难飞越这重重关山。
日日夜夜地思念啊，相思之情痛断心肝。

日色将尽花儿如含着烟雾，月光如水心中愁闷难安眠。
刚停止弹拨凤凰柱的赵瑟，又拿起蜀琴拨动那鸳鸯弦。
只可惜曲虽有意无人相传，但愿它随着春风飞向燕然。
思念你隔着远天不能相见。
过去那双顾盼生辉的眼睛，今天已成泪水奔淌的清泉。
假如不相信我曾多么痛苦，请回来明镜里看憔悴容颜。

美人在时，有鲜花满堂；美人去后，只剩下这寂寞的空床。
床上卷起不睡的锦绣袭被，至今三年犹存昙香。
香气是经久不润了，而人竟也有去无回。
这黄叶飘髦更增添了多少相思？
露水都已沾湿了门外的青苔。",唐代,李白,写人
1782,长相思三首,长相思，在长安。络纬秋啼金井阑，微霜凄凄簟色寒。孤灯不明思欲绝，卷帷望月空长叹。美人如花隔云端。上有青冥之高天，下有渌水之波澜。天长路远魂飞苦，梦魂不到关山难。长相思，摧心肝。日色欲尽花含烟，月明欲素愁不眠。赵瑟初停凤凰柱，蜀琴欲奏鸳鸯弦。此曲有意无人传，愿随春风寄燕然。忆君迢迢隔青天。昔时横波目，今作流泪泉。不信妾肠断，归来看取明镜前。美人在时花满堂，美人去后花馀床。床中绣被卷不寝，至今三载闻余香。香亦竟不灭，人亦竟不来。相思黄叶落，白露湿青苔。,"日日夜夜地思念啊，我思念的人在长安。
秋夜里纺织娘在井栏啼鸣，微霜浸透了竹席分外清寒。
孤灯昏暗暗思情无限浓烈，卷起窗帘望明月仰天长叹。
亲爱的人相隔在九天云端。
上面有长空一片渺渺茫茫，下面有清水卷起万丈波澜。
天长地远日夜跋涉多艰苦，梦魂也难飞越这重重关山。
日日夜夜地思念啊，相思之情痛断心肝。

日色将尽花儿如含着烟雾，月光如水心中愁闷难安眠。
刚停止弹拨凤凰柱的赵瑟，又拿起蜀琴拨动那鸳鸯弦。
只可惜曲虽有意无人相传，但愿它随着春风飞向燕然。
思念你隔着远天不能相见。
过去那双顾盼生辉的眼睛，今天已成泪水奔淌的清泉。
假如不相信我曾多么痛苦，请回来明镜里看憔悴容颜。

美人在时，有鲜花满堂；美人去后，只剩下这寂寞的空床。
床上卷起不睡的锦绣袭被，至今三年犹存昙香。
香气是经久不润了，而人竟也有去无回。
这黄叶飘髦更增添了多少相思？
露水都已沾湿了门外的青苔。",唐代,李白,思念
1845,长干行二首,妾发初覆额，折花门前剧。郎骑竹马来，绕床弄青梅。同居长干里，两小无嫌猜。十四为君妇，羞颜未尝开。低头向暗壁，千唤不一回。十五始展眉，愿同尘与灰。常存抱柱信，岂上望夫台。十六君远行，瞿塘滟滪堆。五月不可触，猿声天上哀。门前迟行迹，一一生绿苔。苔深不能扫，落叶秋风早。八月蝴蝶黄，双飞西园草。感此伤妾心，坐愁红颜老。早晚下三巴，预将书报家。相迎不道远，直至长风沙。忆妾深闺里，烟尘不曾识。嫁与长干人，沙头候风色。五月南风兴，思君下巴陵。八月西风起，想君发扬子。去来悲如何，见少别离多。湘潭几日到，妾梦越风波。昨夜狂风度，吹折江头树。淼淼暗无边，行人在何处。北客真王公，朱衣满江中。日暮来投宿，数朝不肯东。好乘浮云骢，佳期兰渚东。鸳鸯绿浦上，翡翠锦屏中。自怜十五馀，颜色桃李红。那作商人妇，愁水复愁风。,"其一
　　我的头发刚刚盖过额头，在门前折花做游戏。你骑着竹马过来，把弄着青梅，绕着床相互追逐。我们同在长干里居住，两个人从小都没什么猜忌。十四岁时嫁给你作妻子，害羞得没有露出过笑脸。低着头对着墙壁的暗处，一再呼唤也不敢回头。十五岁才舒展眉头，愿意永远和你在一起。常抱着至死不渝的信念，怎么能想到会走上望夫台。十六岁时你离家远行，要去瞿塘峡滟滪堆。五月水涨时，滟滪堆不可相触，两岸猿猴的啼叫声传到天上。门前是你离家时徘徊的足迹，渐渐地长满了绿苔。绿苔太厚，不好清扫，树叶飘落，秋天早早来到。八月里，黄色的蝴碟飞舞，双双飞到西园草地上。看到这种情景我很伤心，因而忧愁容颜衰老。无论什么时候你想下三巴回家，请预先把家书捎给我。迎接你不怕道路遥远，一直走到长风沙。
其二
　　想当初我在深闺的时候，不曾见识烟尘；可嫁给长干的男人后，整天在沙头等候风色。五月南风吹动的时候，想你正下巴陵；八月西风吹起的时候，想你正从扬子江出发。来来去去，聚少离多，悲伤几何？什么时候到湘潭呢？我最近天天梦见那里大起风波。昨夜又见狂风吹度，吹折了江头的大树。江水淼淼，昏暗无边，夫君啊你在何处？我将乘坐浮云骢，与你相会在兰渚东。鸳鸯嬉戏在绿蒲池上，翡翠鸟儿绣在锦屏当中。自顾自怜才十五岁多，面容正如桃花一般嫣红。哪里想到嫁为商人妇，既要愁水又要愁风。",唐代,李白,爱情
1845,长干行二首,妾发初覆额，折花门前剧。郎骑竹马来，绕床弄青梅。同居长干里，两小无嫌猜。十四为君妇，羞颜未尝开。低头向暗壁，千唤不一回。十五始展眉，愿同尘与灰。常存抱柱信，岂上望夫台。十六君远行，瞿塘滟滪堆。五月不可触，猿声天上哀。门前迟行迹，一一生绿苔。苔深不能扫，落叶秋风早。八月蝴蝶黄，双飞西园草。感此伤妾心，坐愁红颜老。早晚下三巴，预将书报家。相迎不道远，直至长风沙。忆妾深闺里，烟尘不曾识。嫁与长干人，沙头候风色。五月南风兴，思君下巴陵。八月西风起，想君发扬子。去来悲如何，见少别离多。湘潭几日到，妾梦越风波。昨夜狂风度，吹折江头树。淼淼暗无边，行人在何处。北客真王公，朱衣满江中。日暮来投宿，数朝不肯东。好乘浮云骢，佳期兰渚东。鸳鸯绿浦上，翡翠锦屏中。自怜十五馀，颜色桃李红。那作商人妇，愁水复愁风。,"其一
　　我的头发刚刚盖过额头，在门前折花做游戏。你骑着竹马过来，把弄着青梅，绕着床相互追逐。我们同在长干里居住，两个人从小都没什么猜忌。十四岁时嫁给你作妻子，害羞得没有露出过笑脸。低着头对着墙壁的暗处，一再呼唤也不敢回头。十五岁才舒展眉头，愿意永远和你在一起。常抱着至死不渝的信念，怎么能想到会走上望夫台。十六岁时你离家远行，要去瞿塘峡滟滪堆。五月水涨时，滟滪堆不可相触，两岸猿猴的啼叫声传到天上。门前是你离家时徘徊的足迹，渐渐地长满了绿苔。绿苔太厚，不好清扫，树叶飘落，秋天早早来到。八月里，黄色的蝴碟飞舞，双双飞到西园草地上。看到这种情景我很伤心，因而忧愁容颜衰老。无论什么时候你想下三巴回家，请预先把家书捎给我。迎接你不怕道路遥远，一直走到长风沙。
其二
　　想当初我在深闺的时候，不曾见识烟尘；可嫁给长干的男人后，整天在沙头等候风色。五月南风吹动的时候，想你正下巴陵；八月西风吹起的时候，想你正从扬子江出发。来来去去，聚少离多，悲伤几何？什么时候到湘潭呢？我最近天天梦见那里大起风波。昨夜又见狂风吹度，吹折了江头的大树。江水淼淼，昏暗无边，夫君啊你在何处？我将乘坐浮云骢，与你相会在兰渚东。鸳鸯嬉戏在绿蒲池上，翡翠鸟儿绣在锦屏当中。自顾自怜才十五岁多，面容正如桃花一般嫣红。哪里想到嫁为商人妇，既要愁水又要愁风。",唐代,李白,思念
1889,秋夜曲,丁丁漏水夜何长，漫漫轻云露月光。秋逼暗虫通夕响，征衣未寄莫飞霜。,"计时的漏壶在长夜里响起“丁丁”的滴水声，
天幕上轻云在缓慢地移动，月亮时而被遮住，时而又露了出来。
暗处的秋虫一整夜都在鸣叫着，
突然想起还没有给出征作战的丈夫准备寒衣，此时千万不要下霜。",唐代,张仲素,秋天
1889,秋夜曲,丁丁漏水夜何长，漫漫轻云露月光。秋逼暗虫通夕响，征衣未寄莫飞霜。,"计时的漏壶在长夜里响起“丁丁”的滴水声，
天幕上轻云在缓慢地移动，月亮时而被遮住，时而又露了出来。
暗处的秋虫一整夜都在鸣叫着，
突然想起还没有给出征作战的丈夫准备寒衣，此时千万不要下霜。",唐代,张仲素,闺怨
1889,秋夜曲,丁丁漏水夜何长，漫漫轻云露月光。秋逼暗虫通夕响，征衣未寄莫飞霜。,"计时的漏壶在长夜里响起“丁丁”的滴水声，
天幕上轻云在缓慢地移动，月亮时而被遮住，时而又露了出来。
暗处的秋虫一整夜都在鸣叫着，
突然想起还没有给出征作战的丈夫准备寒衣，此时千万不要下霜。",唐代,张仲素,思念
2042,竹枝词·山桃红花满上头,山桃红花满上头，蜀江春水拍山流。花红易衰似郎意，水流无限似侬愁。,"春天，山上的野桃花红艳艳的开的正旺，蜀江的江水拍着旁边的悬崖峭壁。
一位姑娘看见了，认为丈夫的喜爱如同这桃花转瞬即逝，而无限的忧愁就如这源源不断的江水。",唐代,刘禹锡,写景
2042,竹枝词·山桃红花满上头,山桃红花满上头，蜀江春水拍山流。花红易衰似郎意，水流无限似侬愁。,"春天，山上的野桃花红艳艳的开的正旺，蜀江的江水拍着旁边的悬崖峭壁。
一位姑娘看见了，认为丈夫的喜爱如同这桃花转瞬即逝，而无限的忧愁就如这源源不断的江水。",唐代,刘禹锡,爱情
2077,忆江南·江南好,江南好，风景旧曾谙。日出江花红胜火，春来江水绿如蓝。能不忆江南？,江南的风景多么美好，如画的风景久已熟悉。春天到来时，太阳从江面升起，把江边的鲜花照得比火红，碧绿的江水绿得胜过蓝草。怎能叫人不怀念江南？,唐代,白居易,婉约
2342,奉和咏风应魏王教,逐舞飘轻袖，传歌共绕梁。动枝生乱影，吹花送远香。,长袖轻飘，大家起舞蹁跹，共歌一曲，歌声绕梁，经久不息。风吹动树枝，影子随之摇动，和风将花香吹送到远方。,唐代,虞世南,写景
2347,蝉,垂緌饮清露，流响出疏桐。居高声自远，非是藉秋风。,"蝉垂下像帽缨一样的触角吸吮着清澈甘甜的露水，声音从挺拔疏朗的梧桐树枝间传出。
蝉声远传是因为蝉居在高树上，而不是依靠秋风。",唐代,虞世南,咏物
2357,石竹咏,萋萋结绿枝，晔晔垂朱英。常恐零露降，不得全其生。叹息聊自思，此生岂我情。昔我未生时，谁者令我萌。弃置勿重陈，委化何足惊。,"翠绿枝条生长茂盛，垂挂着繁盛美丽的红花。
常常担心寒冷的露珠降临，无法保住它那美好的生命。
叹息石竹时也思考自身，此生难道是我衷情的吗？
在我尚未降临人世的时候，究竟是谁是我萌生的呢？
抛开这样的事情不再说它了，顺应自然的变化又何必惊恐呢？",唐代,王绩,咏物
2369,野望,东皋薄暮望，徙倚欲何依。树树皆秋色，山山唯落晖。牧人驱犊返，猎马带禽归。相顾无相识，长歌怀采薇。,"傍晚时分站在东皋纵目远望，我徘徊不定不知该归依何方，
层层树林都染上秋天的色彩，重重山岭披覆着落日的余光。
牧人驱赶着那牛群返还家园，猎人带着猎物驰过我的身旁。
大家相对无言彼此互不相识，我长啸高歌真想隐居在山冈！",唐代,王绩,秋天
2369,野望,东皋薄暮望，徙倚欲何依。树树皆秋色，山山唯落晖。牧人驱犊返，猎马带禽归。相顾无相识，长歌怀采薇。,"傍晚时分站在东皋纵目远望，我徘徊不定不知该归依何方，
层层树林都染上秋天的色彩，重重山岭披覆着落日的余光。
牧人驱赶着那牛群返还家园，猎人带着猎物驰过我的身旁。
大家相对无言彼此互不相识，我长啸高歌真想隐居在山冈！",唐代,王绩,写景
2369,野望,东皋薄暮望，徙倚欲何依。树树皆秋色，山山唯落晖。牧人驱犊返，猎马带禽归。相顾无相识，长歌怀采薇。,"傍晚时分站在东皋纵目远望，我徘徊不定不知该归依何方，
层层树林都染上秋天的色彩，重重山岭披覆着落日的余光。
牧人驱赶着那牛群返还家园，猎人带着猎物驰过我的身旁。
大家相对无言彼此互不相识，我长啸高歌真想隐居在山冈！",唐代,王绩,抒情
2387,秋夜喜遇王处士,北场芸藿罢，东皋刈黍归。相逢秋月满，更值夜萤飞。,"在屋北的菜园锄豆完毕，又从东边田野收割黄米归来。
在今晚月圆的秋夜，恰与老友王处士相遇，更有穿梭飞舞的萤火虫从旁助兴。",唐代,王绩,田园
2406,侍宴咏石榴,可惜庭中树，移根逐汉臣。只为来时晚，花开不及春。,"可怜庭院中的石榴树，
跟随着张骞，被从西域移植到了中原。
只是因为到中原的时间比其它植物晚，
所以赶不上春天，无法同其它植物竞相开放。",唐代,孔绍安,咏物
2412,落叶,早秋惊落叶，飘零似客心。翻飞未肯下，犹言惜故林。,"秋气早来，树叶飘落，令人心惊；凋零之情就如同这远客的遭遇。
树叶翻飞仿佛不愿落地；还在诉说着不忍离开这片森林。",唐代,孔绍安,秋天
